CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
77.0,15.0,-25.0,0.7595000000000001,-150.0,88,0.0,0.0,0.0
59.0,0.0,-27.0,0.7378,-90.0,115,0.0,0.0,0.0
47.0,1.0,-20.0,0.7595000000000001,-40.0,112,0.0,0.0,0.0
39.0,2.0,-14.0,0.7812,-20.0,115,0.0,0.0,0.0
39.0,3.0,-11.0,0.7812,-40.0,121,0.0,0.0,0.0
42.0,4.0,-11.0,0.7812,-60.0,88,0.0,0.0,0.0
47.0,5.0,-12.0,0.7812,-90.0,97,0.0,0.0,0.0
51.0,6.0,-10.0,0.7378,-120.0,118,0.0,0.0,0.0
45.0,7.0,-6.0,0.7378,-90.0,118,0.0,0.0,0.0
41.0,8.0,-2.0,0.7378,-80.0,112,0.0,0.0,0.0
40.0,9.0,5.0,0.7378,-60.0,97,0.0,0.0,0.0
28.0,10.0,16.0,0.7378,-40.0,97,0.0,0.0,0.0
7.0,11.0,30.0,0.7812,90.0,106,0.0,0.0,0.0
255.0,12.0,37.0,0.8246,90.0,127,0.0,0.0,0.0
7.0,13.0,34.0,0.8246,50.0,103,0.0,0.0,0.0
20.0,14.0,25.0,0.8246,20.0,91,0.0,0.0,0.0
24.0,15.0,20.0,0.8246,40.0,106,0.0,0.0,0.0
7.0,0.0,22.0,0.8246,-30.0,106,0.0,0.0,0.0
9.0,1.0,25.0,0.8029000000000001,-60.0,115,0.0,0.0,0.0
13.0,2.0,24.0,0.8029000000000001,-80.0,115,0.0,0.0,0.0
12.0,3.0,20.0,0.8029000000000001,-20.0,88,0.0,0.0,0.0
17.0,4.0,16.0,0.8029000000000001,-20.0,100,0.0,0.0,0.0
22.0,5.0,15.0,0.8029000000000001,20.0,121,0.0,0.0,0.0
21.0,6.0,17.0,0.8029000000000001,20.0,118,0.0,0.0,0.0
16.0,7.0,19.0,0.8029000000000001,60.0,103,0.0,0.0,0.0
16.0,8.0,21.0,0.8029000000000001,50.0,100,0.0,0.0,0.0
18.0,9.0,22.0,0.8029000000000001,30.0,103,0.0,0.0,0.0
18.0,10.0,24.0,0.8029000000000001,20.0,106,0.0,0.0,0.0
18.0,11.0,25.0,0.8029000000000001,20.0,124,0.0,0.0,0.0
21.0,12.0,24.0,0.8029000000000001,10.0,103,0.0,0.0,0.0
23.0,13.0,22.0,0.8029000000000001,20.0,88,0.0,0.0,0.0
22.0,14.0,20.0,0.8029000000000001,-10.0,115,0.0,0.0,0.0
34.0,15.0,16.0,0.8029000000000001,-80.0,112,0.0,0.0,0.0
23.0,0.0,13.0,0.8029000000000001,-90.0,115,0.0,0.0,0.0
24.0,1.0,12.0,0.8029000000000001,-80.0,112,0.0,0.0,0.0
28.0,2.0,9.0,0.8029000000000001,-80.0,88,0.0,0.0,0.0
29.0,3.0,8.0,0.8029000000000001,-70.0,97,0.0,1.0,0.0
36.0,4.0,4.0,0.7812,-80.0,118,0.0,1.0,0.0
34.0,5.0,0.0,0.7812,-80.0,118,0.0,1.0,0.0
41.0,6.0,-4.0,0.7812,-100.0,103,0.0,0.0,0.0
49.0,7.0,-9.0,0.7812,-120.0,97,0.0,0.0,0.0
42.0,8.0,-5.0,0.7812,-80.0,97,0.0,0.0,0.0
41.0,9.0,5.0,0.7812,-90.0,106,0.0,1.0,0.0
36.0,10.0,13.0,0.7595000000000001,-100.0,127,0.0,0.0,0.0
33.0,11.0,18.0,0.7595000000000001,-110.0,103,0.0,0.0,0.0
41.0,12.0,13.0,0.7595000000000001,-130.0,88,0.0,0.0,0.0
48.0,13.0,6.0,0.7595000000000001,-120.0,106,0.0,0.0,0.0
45.0,14.0,4.0,0.7595000000000001,-60.0,112,0.0,1.0,0.0
49.0,15.0,4.0,0.7595000000000001,-90.0,115,0.0,1.0,0.0
30.0,0.0,6.0,0.7595000000000001,-70.0,115,0.0,1.0,0.0
29.0,1.0,8.0,0.7595000000000001,-70.0,88,0.0,1.0,0.0
29.0,2.0,10.0,0.7595000000000001,-80.0,103,0.0,0.0,0.0
37.0,3.0,8.0,0.7595000000000001,-130.0,115,0.0,0.0,0.0
36.0,4.0,8.0,0.7378,-100.0,118,0.0,0.0,0.0
38.0,5.0,9.0,0.7161000000000001,-110.0,103,0.0,1.0,0.0
37.0,6.0,8.0,0.7378,-90.0,100,0.0,0.0,0.0
37.0,7.0,9.0,0.7378,-90.0,97,0.0,0.0,0.0
42.0,8.0,9.0,0.7161000000000001,-120.0,106,0.0,1.0,0.0
45.0,9.0,8.0,0.7161000000000001,-130.0,124,0.0,0.0,0.0
45.0,10.0,9.0,0.7161000000000001,-130.0,103,0.0,1.0,0.0
43.0,11.0,9.0,0.7161000000000001,-100.0,88,0.0,0.0,0.0
44.0,12.0,9.0,0.7161000000000001,-100.0,109,0.0,0.0,0.0
41.0,13.0,9.0,0.7378,-70.0,112,0.0,0.0,0.0
42.0,14.0,8.0,0.7378,-60.0,118,0.0,0.0,0.0
42.0,15.0,8.0,0.7378,-50.0,121,0.0,0.0,0.0
28.0,0.0,8.0,0.7378,-60.0,88,0.0,0.0,0.0
26.0,1.0,8.0,0.7378,-30.0,97,0.0,0.0,0.0
30.0,2.0,9.0,0.7378,-70.0,118,0.0,0.0,0.0
38.0,3.0,8.0,0.7161000000000001,-120.0,115,0.0,0.0,0.0
38.0,4.0,9.0,0.7161000000000001,-120.0,112,0.0,1.0,0.0
41.0,5.0,9.0,0.7161000000000001,-140.0,97,0.0,0.0,0.0
42.0,6.0,9.0,0.7161000000000001,-140.0,97,0.0,0.0,0.0
45.0,7.0,9.0,0.7161000000000001,-160.0,112,0.0,0.0,0.0
47.0,8.0,9.0,0.7161000000000001,-170.0,130,0.0,0.0,0.0
49.0,9.0,9.0,0.7161000000000001,-180.0,103,0.0,0.0,0.0
48.0,10.0,9.0,0.7161000000000001,-160.0,88,0.0,0.0,0.0
48.0,11.0,9.0,0.7161000000000001,-150.0,112,0.0,0.0,0.0
51.0,12.0,9.0,0.7161000000000001,-170.0,106,0.0,0.0,0.0
53.0,13.0,9.0,0.7161000000000001,-180.0,115,0.0,0.0,0.0
54.0,14.0,10.0,0.6944,-180.0,115,0.0,0.0,0.0
55.0,15.0,11.0,0.6727,-180.0,88,0.0,0.0,0.0
42.0,0.0,12.0,0.651,-200.0,103,0.0,0.0,0.0
42.0,1.0,11.0,0.651,-180.0,121,0.0,0.0,0.0
43.0,2.0,10.0,0.651,-170.0,115,0.0,0.0,0.0
44.0,3.0,10.0,0.651,-170.0,103,0.0,0.0,0.0
42.0,4.0,11.0,0.651,-150.0,100,0.0,0.0,0.0
44.0,5.0,10.0,0.651,-150.0,97,0.0,0.0,0.0
46.0,6.0,11.0,0.651,-170.0,103,0.0,0.0,0.0
47.0,7.0,11.0,0.651,-170.0,124,0.0,0.0,0.0
49.0,8.0,10.0,0.651,-170.0,103,0.0,0.0,0.0
51.0,9.0,11.0,0.651,-190.0,85,0.0,0.0,0.0
52.0,10.0,10.0,0.651,-180.0,109,0.0,0.0,0.0
53.0,11.0,10.0,0.651,-180.0,106,0.0,0.0,0.0
55.0,12.0,10.0,0.651,-190.0,115,0.0,0.0,0.0
54.0,13.0,11.0,0.651,-180.0,112,0.0,0.0,0.0
55.0,14.0,11.0,0.651,-180.0,88,0.0,0.0,0.0
58.0,15.0,10.0,0.651,-190.0,97,0.0,0.0,0.0
43.0,0.0,11.0,0.651,-200.0,124,0.0,0.0,0.0
44.0,1.0,12.0,0.6293,-200.0,115,0.0,0.0,0.0
47.0,2.0,11.0,0.6293,-210.0,103,0.0,0.0,0.0
45.0,3.0,11.0,0.6293,-180.0,97,0.0,0.0,0.0
