CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
4.0,3.0,8.0,1.1501,90.0,79,0.0,0.0,0.0
1.0,4.0,8.0,1.1501,130.0,106,0.0,0.0,0.0
255.0,5.0,8.0,1.1501,160.0,121,0.0,0.0,0.0
0.0,6.0,10.0,1.1501,140.0,67,0.0,0.0,0.0
255.0,7.0,8.0,1.1718,170.0,85,0.0,0.0,0.0
4.0,8.0,8.0,1.1718,130.0,121,0.0,0.0,0.0
255.0,9.0,11.0,1.1718,160.0,79,0.0,0.0,0.0
6.0,10.0,10.0,1.1501,120.0,79,0.0,0.0,0.0
7.0,11.0,8.0,1.1718,130.0,88,0.0,0.0,0.0
14.0,12.0,8.0,1.1718,70.0,97,0.0,0.0,0.0
12.0,13.0,9.0,1.1501,100.0,103,0.0,0.0,0.0
14.0,14.0,10.0,1.1501,80.0,94,0.0,0.0,0.0
15.0,15.0,9.0,1.1501,90.0,118,0.0,0.0,0.0
3.0,0.0,8.0,1.1501,70.0,76,0.0,0.0,0.0
255.0,1.0,9.0,1.1501,110.0,64,0.0,0.0,0.0
251.0,2.0,9.0,1.1501,160.0,85,0.0,0.0,0.0
250.0,3.0,8.0,1.1718,180.0,106,0.0,0.0,0.0
246.0,4.0,8.0,1.1718,230.0,67,0.0,0.0,0.0
247.0,5.0,4.0,1.2369,240.0,91,0.0,0.0,0.0
247.0,6.0,6.0,1.2369,230.0,103,0.0,0.0,0.0
249.0,7.0,7.0,1.2369,210.0,76,0.0,0.0,0.0
251.0,8.0,7.0,1.2369,200.0,103,0.0,0.0,0.0
250.0,9.0,7.0,1.2369,220.0,106,0.0,0.0,0.0
254.0,10.0,6.0,1.2369,200.0,85,0.0,0.0,0.0
251.0,11.0,6.0,1.2369,240.0,70,0.0,0.0,0.0
