CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
212.0,11.0,-3.0,-2.9946,50.0,58,0.0,0.0,0.0
212.0,12.0,-5.0,-2.9512,60.0,76,0.0,0.0,0.0
214.0,13.0,-6.0,-2.8861,30.0,109,0.0,0.0,0.0
210.0,14.0,-6.0,-2.7993,-30.0,91,0.0,0.0,0.0
204.0,15.0,-4.0,-2.7342,60.0,55,0.0,0.0,0.0
188.0,0.0,-6.0,-2.6257,40.0,61,0.0,0.0,0.0
180.0,1.0,-1.0,-2.5606,50.0,76,0.0,0.0,0.0
182.0,2.0,2.0,-2.5389,70.0,106,0.0,0.0,0.0
186.0,3.0,2.0,-2.5172,30.0,100,0.0,0.0,0.0
177.0,4.0,-1.0,-2.4521,60.0,58,0.0,0.0,0.0
175.0,5.0,-2.0,-2.4304,90.0,73,0.0,0.0,0.0
178.0,6.0,-1.0,-2.4304,60.0,76,0.0,0.0,0.0
180.0,7.0,-4.0,-2.3653,50.0,106,0.0,0.0,0.0
178.0,8.0,-3.0,-2.3436,60.0,97,0.0,1.0,0.0
174.0,9.0,-2.0,-2.3219,90.0,61,0.0,0.0,0.0
168.0,10.0,-2.0,-2.2785,140.0,58,0.0,0.0,0.0
169.0,11.0,-1.0,-2.2568,120.0,70,0.0,0.0,0.0
178.0,12.0,-3.0,-2.2351,50.0,97,0.0,0.0,0.0
176.0,13.0,-6.0,-2.1266000000000003,60.0,97,0.0,1.0,0.0
166.0,14.0,-1.0,-2.1266000000000003,120.0,58,0.0,0.0,0.0
162.0,15.0,0.0,-2.1049,150.0,61,0.0,0.0,0.0
154.0,0.0,-8.0,-1.9747,100.0,73,0.0,0.0,0.0
148.0,1.0,-9.0,-1.8662,130.0,97,0.0,0.0,0.0
143.0,2.0,-4.0,-1.8228,120.0,100,0.0,0.0,0.0
143.0,3.0,1.0,-1.7794,130.0,58,0.0,0.0,0.0
140.0,4.0,3.0,-1.736,130.0,70,0.0,0.0,0.0
138.0,5.0,0.0,-1.6926,100.0,73,0.0,0.0,0.0
139.0,6.0,-2.0,-1.6492,100.0,106,0.0,0.0,0.0
140.0,7.0,-1.0,-1.6492,90.0,100,0.0,0.0,0.0
141.0,8.0,-2.0,-1.6492,100.0,61,0.0,0.0,0.0
140.0,9.0,-2.0,-1.6492,120.0,58,0.0,0.0,0.0
136.0,10.0,-3.0,-1.5841,150.0,79,0.0,0.0,0.0
133.0,11.0,-3.0,-1.5407,170.0,97,0.0,0.0,0.0
136.0,12.0,-2.0,-1.519,130.0,91,0.0,0.0,0.0
138.0,13.0,-7.0,-1.4105,120.0,64,0.0,0.0,0.0
132.0,14.0,-3.0,-1.3671,130.0,61,0.0,0.0,0.0
138.0,15.0,2.0,-1.3671,100.0,76,0.0,0.0,0.0
121.0,0.0,4.0,-1.3671,100.0,94,0.0,0.0,0.0
121.0,1.0,4.0,-1.3671,110.0,94,0.0,0.0,0.0
129.0,2.0,1.0,-1.3671,70.0,58,0.0,0.0,0.0
122.0,3.0,0.0,-1.3671,90.0,67,0.0,0.0,0.0
130.0,4.0,1.0,-1.3671,80.0,73,0.0,0.0,0.0
130.0,5.0,1.0,-1.3671,90.0,106,0.0,0.0,0.0
128.0,6.0,3.0,-1.3671,100.0,97,0.0,0.0,0.0
130.0,7.0,2.0,-1.3671,100.0,55,0.0,0.0,0.0
128.0,8.0,2.0,-1.3671,130.0,58,0.0,0.0,0.0
125.0,9.0,2.0,-1.3671,170.0,76,0.0,0.0,0.0
114.0,10.0,0.0,-1.3237,220.0,112,0.0,0.0,0.0
112.0,11.0,0.0,-1.302,240.0,97,0.0,0.0,0.0
110.0,12.0,-1.0,-1.2803,270.0,64,0.0,0.0,0.0
109.0,13.0,-1.0,-1.2369,270.0,61,0.0,0.0,0.0
120.0,14.0,-7.0,-1.1501,190.0,70,0.0,0.0,0.0
116.0,15.0,-10.0,-1.0416,220.0,109,0.0,1.0,0.0
92.0,0.0,-8.0,-0.9114,230.0,94,0.0,0.0,0.0
82.0,1.0,-3.0,-0.8246,250.0,55,0.0,0.0,0.0
81.0,2.0,-3.0,-0.6727,200.0,64,0.0,0.0,0.0
75.0,3.0,-1.0,-0.5642,200.0,73,0.0,0.0,0.0
76.0,4.0,3.0,-0.5208,210.0,106,0.0,0.0,0.0
76.0,5.0,6.0,-0.4991,180.0,100,0.0,0.0,0.0
